sample	celltype1	fastq1	fastq2	patient	sorting	sample_num	sample_plate	plate	Tumor	cell
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S124_R1_001_1412.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S124_R2_001_1412.fastq.gz	Mel75	1B_CORE_CD45neg	124	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S124
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S130_R1_001_1413.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S130_R2_001_1413.fastq.gz	Mel75	1B_CORE_CD45neg	130	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S130
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S132_R1_001_1414.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S132_R2_001_1414.fastq.gz	Mel75	1B_CORE_CD45neg	132	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S132
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S135_R1_001_1415.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S135_R2_001_1415.fastq.gz	Mel75	1B_CORE_CD45neg	135	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S135
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S139_R1_001_1416.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S139_R2_001_1416.fastq.gz	Mel75	1B_CORE_CD45neg	139	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S139
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S142_R1_001_1417.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S142_R2_001_1417.fastq.gz	Mel75	1B_CORE_CD45neg	142	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S142
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S146_R1_001_1418.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S146_R2_001_1418.fastq.gz	Mel75	1B_CORE_CD45neg	146	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S146
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S149_R1_001_1419.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S149_R2_001_1419.fastq.gz	Mel75	1B_CORE_CD45neg	149	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S149
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S151_R1_001_1420.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S151_R2_001_1420.fastq.gz	Mel75	1B_CORE_CD45neg	151	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S151
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S152_R1_001_1421.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S152_R2_001_1421.fastq.gz	Mel75	1B_CORE_CD45neg	152	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S152
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S156_R1_001_1422.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S156_R2_001_1422.fastq.gz	Mel75	1B_CORE_CD45neg	156	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S156
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S158_R1_001_1423.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S158_R2_001_1423.fastq.gz	Mel75	1B_CORE_CD45neg	158	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S158
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S163_R1_001_1424.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S163_R2_001_1424.fastq.gz	Mel75	1B_CORE_CD45neg	163	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S163
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S167_R1_001_1425.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S167_R2_001_1425.fastq.gz	Mel75	1B_CORE_CD45neg	167	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S167
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S168_R1_001_1426.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S168_R2_001_1426.fastq.gz	Mel75	1B_CORE_CD45neg	168	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S168
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S170_R1_001_1427.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S170_R2_001_1427.fastq.gz	Mel75	1B_CORE_CD45neg	170	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S170
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S171_R1_001_1428.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S171_R2_001_1428.fastq.gz	Mel75	1B_CORE_CD45neg	171	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S171
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S177_R1_001_1429.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S177_R2_001_1429.fastq.gz	Mel75	1B_CORE_CD45neg	177	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S177
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S181_R1_001_1430.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S181_R2_001_1430.fastq.gz	Mel75	1B_CORE_CD45neg	181	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S181
Mel75	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S184_R1_001_1431.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S184_R2_001_1431.fastq.gz	Mel75	1B_CORE_CD45neg	184	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S184
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S187_R1_001_1432.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S187_R2_001_1432.fastq.gz	Mel75	1B_CORE_CD45neg	187	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S187
Mel75	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S190_R1_001_1433.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1B_CORE_CD45neg_S190_R2_001_1433.fastq.gz	Mel75	1B_CORE_CD45neg	190	1	1B_CORE_CD45neg_P1	nonTumor	cy75_1B_CORE_CD45neg_S190
Mel75	NK	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S1_R1_001_1029.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S1_R2_001_1029.fastq.gz	Mel75	1CORE_CD45pos	1	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S1
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S11_R1_001_1030.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S11_R2_001_1030.fastq.gz	Mel75	1CORE_CD45pos	11	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S11
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S12_R1_001_1031.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S12_R2_001_1031.fastq.gz	Mel75	1CORE_CD45pos	12	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S12
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S13_R1_001_1032.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S13_R2_001_1032.fastq.gz	Mel75	1CORE_CD45pos	13	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S13
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S14_R1_001_1033.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S14_R2_001_1033.fastq.gz	Mel75	1CORE_CD45pos	14	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S14
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S15_R1_001_1034.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S15_R2_001_1034.fastq.gz	Mel75	1CORE_CD45pos	15	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S15
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S17_R1_001_1035.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S17_R2_001_1035.fastq.gz	Mel75	1CORE_CD45pos	17	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S17
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S18_R1_001_1036.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S18_R2_001_1036.fastq.gz	Mel75	1CORE_CD45pos	18	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S18
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S2_R1_001_1037.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S2_R2_001_1037.fastq.gz	Mel75	1CORE_CD45pos	2	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S2
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S20_R1_001_1038.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S20_R2_001_1038.fastq.gz	Mel75	1CORE_CD45pos	20	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S20
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S22_R1_001_1039.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S22_R2_001_1039.fastq.gz	Mel75	1CORE_CD45pos	22	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S22
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S23_R1_001_1040.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S23_R2_001_1040.fastq.gz	Mel75	1CORE_CD45pos	23	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S23
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S24_R1_001_1041.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S24_R2_001_1041.fastq.gz	Mel75	1CORE_CD45pos	24	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S24
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S25_R1_001_1042.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S25_R2_001_1042.fastq.gz	Mel75	1CORE_CD45pos	25	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S25
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S26_R1_001_1043.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S26_R2_001_1043.fastq.gz	Mel75	1CORE_CD45pos	26	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S26
Mel75	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S27_R1_001_1044.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S27_R2_001_1044.fastq.gz	Mel75	1CORE_CD45pos	27	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S27
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S29_R1_001_1045.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S29_R2_001_1045.fastq.gz	Mel75	1CORE_CD45pos	29	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S29
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S3_R1_001_1046.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S3_R2_001_1046.fastq.gz	Mel75	1CORE_CD45pos	3	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S3
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S32_R1_001_1047.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S32_R2_001_1047.fastq.gz	Mel75	1CORE_CD45pos	32	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S32
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S33_R1_001_1048.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S33_R2_001_1048.fastq.gz	Mel75	1CORE_CD45pos	33	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S33
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S34_R1_001_1049.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S34_R2_001_1049.fastq.gz	Mel75	1CORE_CD45pos	34	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S34
Mel75	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S37_R1_001_1050.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S37_R2_001_1050.fastq.gz	Mel75	1CORE_CD45pos	37	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S37
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S40_R1_001_1051.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S40_R2_001_1051.fastq.gz	Mel75	1CORE_CD45pos	40	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S40
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S41_R1_001_1052.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S41_R2_001_1052.fastq.gz	Mel75	1CORE_CD45pos	41	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S41
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S42_R1_001_1053.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S42_R2_001_1053.fastq.gz	Mel75	1CORE_CD45pos	42	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S42
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S44_R1_001_1054.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S44_R2_001_1054.fastq.gz	Mel75	1CORE_CD45pos	44	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S44
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S45_R1_001_1055.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S45_R2_001_1055.fastq.gz	Mel75	1CORE_CD45pos	45	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S45
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S46_R1_001_1056.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S46_R2_001_1056.fastq.gz	Mel75	1CORE_CD45pos	46	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S46
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S47_R1_001_1057.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S47_R2_001_1057.fastq.gz	Mel75	1CORE_CD45pos	47	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S47
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S48_R1_001_1058.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S48_R2_001_1058.fastq.gz	Mel75	1CORE_CD45pos	48	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S48
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S50_R1_001_1059.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S50_R2_001_1059.fastq.gz	Mel75	1CORE_CD45pos	50	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S50
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S52_R1_001_1060.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S52_R2_001_1060.fastq.gz	Mel75	1CORE_CD45pos	52	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S52
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S54_R1_001_1061.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S54_R2_001_1061.fastq.gz	Mel75	1CORE_CD45pos	54	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S54
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S56_R1_001_1062.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S56_R2_001_1062.fastq.gz	Mel75	1CORE_CD45pos	56	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S56
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S57_R1_001_1063.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S57_R2_001_1063.fastq.gz	Mel75	1CORE_CD45pos	57	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S57
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S59_R1_001_1064.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S59_R2_001_1064.fastq.gz	Mel75	1CORE_CD45pos	59	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S59
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S6_R1_001_1065.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S6_R2_001_1065.fastq.gz	Mel75	1CORE_CD45pos	6	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S6
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S60_R1_001_1066.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S60_R2_001_1066.fastq.gz	Mel75	1CORE_CD45pos	60	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S60
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S62_R1_001_1067.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S62_R2_001_1067.fastq.gz	Mel75	1CORE_CD45pos	62	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S62
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S63_R1_001_1068.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S63_R2_001_1068.fastq.gz	Mel75	1CORE_CD45pos	63	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S63
Mel75	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S64_R1_001_1069.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S64_R2_001_1069.fastq.gz	Mel75	1CORE_CD45pos	64	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S64
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S66_R1_001_1070.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S66_R2_001_1070.fastq.gz	Mel75	1CORE_CD45pos	66	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S66
Mel75	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S67_R1_001_1071.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy75_1CORE_CD45pos_S67_R2_001_1071.fastq.gz	Mel75	1CORE_CD45pos	67	0	1CORE_CD45pos_P0	nonTumor	cy75_1CORE_CD45pos_S67
