Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,chlamydial_species,Condition,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Hours_post_infection,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sequencing_batch,source_name,SRA Study
SRR9267274,RNA-Seq,GCA_000001405.28,258,1143425469,PRJNA548292,SAMN12017249,351016987,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6037515,GSM3872828,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872828,1,Epithelial cells (HEp2),SRP201079
SRR9267275,RNA-Seq,GCA_000001405.28,286,991079708,PRJNA548292,SAMN12017248,295260902,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6037516,GSM3872829,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872829,1,Epithelial cells (HEp2),SRP201079
SRR9267276,RNA-Seq,GCA_000001405.28,281,159954644,PRJNA548292,SAMN12017247,53435837,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6037517,GSM3872830,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872830,1,Epithelial cells (HEp2),SRP201079
SRR9267277,RNA-Seq,GCA_000001405.28,283,136031068,PRJNA548292,SAMN12017246,44826709,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6037518,GSM3872831,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872831,1,Epithelial cells (HEp2),SRP201079
SRR9267278,RNA-Seq,GCA_000001405.28,277,434971122,PRJNA548292,SAMN12017245,129941005,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6037519,GSM3872832,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872832,1,Epithelial cells (HEp2),SRP201079
SRR9267279,RNA-Seq,GCA_000001405.28,286,567806367,PRJNA548292,SAMN12017244,169936460,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6037520,GSM3872833,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872833,1,Epithelial cells (HEp2),SRP201079
SRR9267280,RNA-Seq,GCA_000001405.28,287,1249770255,PRJNA548292,SAMN12017243,374990447,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6037521,GSM3872834,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872834,1,Epithelial cells (HEp2),SRP201079
SRR9267281,RNA-Seq,GCA_000001405.28,292,837728334,PRJNA548292,SAMN12017375,248394332,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6037522,GSM3872835,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872835,1,Epithelial cells (HEp2),SRP201079
SRR9267282,RNA-Seq,GCA_000001405.28,283,1013978334,PRJNA548292,SAMN12017374,306897990,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6037523,GSM3872836,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872836,1,Epithelial cells (HEp2),SRP201079
SRR9267283,RNA-Seq,GCA_000001405.28,285,1515576754,PRJNA548292,SAMN12017373,436302095,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6037524,GSM3872837,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872837,1,Epithelial cells (HEp2),SRP201079
SRR9267284,RNA-Seq,GCA_000001405.28,266,3869885,PRJNA548292,SAMN12017372,2005270,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6037525,GSM3872838,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872838,1,Epithelial cells (HEp2),SRP201079
SRR9267285,RNA-Seq,GCA_000001405.28,271,2776448,PRJNA548292,SAMN12017371,1542871,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6037526,GSM3872839,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872839,1,Epithelial cells (HEp2),SRP201079
SRR9267286,RNA-Seq,GCA_000001405.28,284,1995806407,PRJNA548292,SAMN12017370,578968611,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6037527,GSM3872840,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872840,1,Epithelial cells (HEp2),SRP201079
SRR9267287,RNA-Seq,GCA_000001405.28,282,423852675,PRJNA548292,SAMN12017369,133916579,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6037528,GSM3872841,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872841,1,Epithelial cells (HEp2),SRP201079
SRR9267288,RNA-Seq,GCA_000001405.28,274,525363318,PRJNA548292,SAMN12017096,168601739,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6037529,GSM3872842,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872842,1,Epithelial cells (HEp2),SRP201079
SRR9267289,RNA-Seq,GCA_000001405.28,283,649834593,PRJNA548292,SAMN12017095,197732436,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6037530,GSM3872843,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872843,1,Epithelial cells (HEp2),SRP201079
SRR9267290,RNA-Seq,GCA_000001405.28,273,7352017,PRJNA548292,SAMN12017102,2754526,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6037531,GSM3872844,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872844,2,Epithelial cells (HEp2),SRP201079
SRR9267291,RNA-Seq,GCA_000001405.28,276,999913296,PRJNA548292,SAMN12017101,250184013,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6037532,GSM3872845,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872845,2,Epithelial cells (HEp2),SRP201079
SRR9267292,RNA-Seq,GCA_000001405.28,295,1081762650,PRJNA548292,SAMN12017100,295544221,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6037533,GSM3872846,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872846,2,Epithelial cells (HEp2),SRP201079
SRR9267293,RNA-Seq,GCA_000001405.28,286,1042309221,PRJNA548292,SAMN12017099,260657317,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6037534,GSM3872847,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872847,2,Epithelial cells (HEp2),SRP201079
SRR9267294,RNA-Seq,GCA_000001405.28,291,777629904,PRJNA548292,SAMN12017098,207947218,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6037535,GSM3872848,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872848,2,Epithelial cells (HEp2),SRP201079
SRR9267295,RNA-Seq,GCA_000001405.28,295,833543150,PRJNA548292,SAMN12017097,229411881,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6037536,GSM3872849,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872849,2,Epithelial cells (HEp2),SRP201079
SRR9267296,RNA-Seq,GCA_000001405.28,296,1226606715,PRJNA548292,SAMN12017094,337054389,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6037537,GSM3872850,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872850,2,Epithelial cells (HEp2),SRP201079
SRR9267297,RNA-Seq,GCA_000001405.28,288,4711388,PRJNA548292,SAMN12017093,1992108,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6037538,GSM3872851,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872851,2,Epithelial cells (HEp2),SRP201079
SRR9267298,RNA-Seq,GCA_000001405.28,291,4704892,PRJNA548292,SAMN12017092,1993972,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6037539,GSM3872852,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872852,2,Epithelial cells (HEp2),SRP201079
SRR9267299,RNA-Seq,GCA_000001405.28,298,868755950,PRJNA548292,SAMN12017091,250192357,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6037540,GSM3872853,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872853,2,Epithelial cells (HEp2),SRP201079
SRR9267300,RNA-Seq,GCA_000001405.28,290,5449991,PRJNA548292,SAMN12017090,2208233,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6037541,GSM3872854,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872854,2,Epithelial cells (HEp2),SRP201079
SRR9267301,RNA-Seq,GCA_000001405.28,297,809123379,PRJNA548292,SAMN12017089,235419739,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6037542,GSM3872855,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872855,2,Epithelial cells (HEp2),SRP201079
SRR9267302,RNA-Seq,GCA_000001405.28,293,1049725589,PRJNA548292,SAMN12017088,279010468,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6037543,GSM3872856,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872856,2,Epithelial cells (HEp2),SRP201079
SRR9267303,RNA-Seq,GCA_000001405.28,292,1101394543,PRJNA548292,SAMN12017087,298079178,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6037544,GSM3872857,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872857,2,Epithelial cells (HEp2),SRP201079
SRR9267304,RNA-Seq,GCA_000001405.28,295,1132697751,PRJNA548292,SAMN12017086,308836685,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6037545,GSM3872858,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872858,2,Epithelial cells (HEp2),SRP201079
SRR9267305,RNA-Seq,GCA_000001405.28,293,1196116950,PRJNA548292,SAMN12017085,325417851,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6037546,GSM3872859,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872859,2,Epithelial cells (HEp2),SRP201079
SRR9267306,RNA-Seq,GCA_000001405.28,285,1032567598,PRJNA548292,SAMN12017084,271598438,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6037547,GSM3872860,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872860,3,Epithelial cells (HEp2),SRP201079
SRR9267307,RNA-Seq,GCA_000001405.28,286,967734288,PRJNA548292,SAMN12017083,250613158,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6037548,GSM3872861,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872861,3,Epithelial cells (HEp2),SRP201079
SRR9267308,RNA-Seq,GCA_000001405.28,289,1295213447,PRJNA548292,SAMN12017082,352919705,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6037549,GSM3872862,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872862,3,Epithelial cells (HEp2),SRP201079
SRR9267309,RNA-Seq,GCA_000001405.28,298,1036330401,PRJNA548292,SAMN12017081,322963729,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6037550,GSM3872863,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872863,3,Epithelial cells (HEp2),SRP201079
SRR9267310,RNA-Seq,GCA_000001405.28,297,1144975880,PRJNA548292,SAMN12017080,336605152,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6037551,GSM3872864,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872864,3,Epithelial cells (HEp2),SRP201079
SRR9267311,RNA-Seq,GCA_000001405.28,254,606994280,PRJNA548292,SAMN12017079,156382298,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6037552,GSM3872865,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872865,3,Epithelial cells (HEp2),SRP201079
SRR9267312,RNA-Seq,GCA_000001405.28,272,864929409,PRJNA548292,SAMN12017078,247124647,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6037553,GSM3872866,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872866,3,Epithelial cells (HEp2),SRP201079
SRR9267313,RNA-Seq,GCA_000001405.28,291,1112451693,PRJNA548292,SAMN12017077,308050134,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6037554,GSM3872867,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872867,3,Epithelial cells (HEp2),SRP201079
SRR9267314,RNA-Seq,GCA_000001405.28,280,846322437,PRJNA548292,SAMN12017202,223764523,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6037555,GSM3872868,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872868,3,Epithelial cells (HEp2),SRP201079
SRR9267315,RNA-Seq,GCA_000001405.28,289,1331809928,PRJNA548292,SAMN12017201,356439906,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6037556,GSM3872869,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872869,3,Epithelial cells (HEp2),SRP201079
SRR9267316,RNA-Seq,GCA_000001405.28,283,893008581,PRJNA548292,SAMN12017200,237712911,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6037557,GSM3872870,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872870,3,Epithelial cells (HEp2),SRP201079
SRR9267317,RNA-Seq,GCA_000001405.28,284,887859438,PRJNA548292,SAMN12017199,232663253,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6037558,GSM3872871,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872871,3,Epithelial cells (HEp2),SRP201079
SRR9267318,RNA-Seq,GCA_000001405.28,291,727505418,PRJNA548292,SAMN12017368,232136471,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6037559,GSM3872872,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872872,3,Epithelial cells (HEp2),SRP201079
SRR9267319,RNA-Seq,GCA_000001405.28,292,813853763,PRJNA548292,SAMN12017367,251600922,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6037560,GSM3872873,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872873,3,Epithelial cells (HEp2),SRP201079
SRR9267320,RNA-Seq,GCA_000001405.28,296,1404692108,PRJNA548292,SAMN12017366,410806772,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"sra,bam","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6037561,GSM3872874,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872874,3,Epithelial cells (HEp2),SRP201079
SRR9267321,RNA-Seq,GCA_000001405.28,290,1166715244,PRJNA548292,SAMN12017365,346146814,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6037562,GSM3872875,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872875,3,Epithelial cells (HEp2),SRP201079
SRR9267322,RNA-Seq,GCA_000001405.28,268,2754630059,PRJNA548292,SAMN12017364,773383643,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6037563,GSM3872876,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872876,1,Epithelial cells (HEp2),SRP201079
SRR9267323,RNA-Seq,GCA_000001405.28,280,925318997,PRJNA548292,SAMN12017363,254867550,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6037564,GSM3872877,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872877,1,Epithelial cells (HEp2),SRP201079
SRR9267324,RNA-Seq,GCA_000001405.28,271,1554855804,PRJNA548292,SAMN12017362,465433930,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6037565,GSM3872878,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872878,1,Epithelial cells (HEp2),SRP201079
SRR9267325,RNA-Seq,GCA_000001405.28,268,2758862841,PRJNA548292,SAMN12017361,763415038,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6037566,GSM3872879,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872879,1,Epithelial cells (HEp2),SRP201079
SRR9267326,RNA-Seq,GCA_000001405.28,265,1182196150,PRJNA548292,SAMN12017360,357745344,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6037567,GSM3872880,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872880,1,Epithelial cells (HEp2),SRP201079
SRR9267327,RNA-Seq,GCA_000001405.28,254,2686430869,PRJNA548292,SAMN12017359,716228952,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6037568,GSM3872881,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872881,1,Epithelial cells (HEp2),SRP201079
SRR9267328,RNA-Seq,GCA_000001405.28,251,1534678019,PRJNA548292,SAMN12017358,407363690,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6037569,GSM3872882,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872882,1,Epithelial cells (HEp2),SRP201079
SRR9267329,RNA-Seq,GCA_000001405.28,276,1824415037,PRJNA548292,SAMN12017357,523324084,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6037570,GSM3872883,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872883,1,Epithelial cells (HEp2),SRP201079
SRR9267330,RNA-Seq,GCA_000001405.28,251,975107492,PRJNA548292,SAMN12017356,237184593,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6037571,GSM3872884,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872884,2,Epithelial cells (HEp2),SRP201079
SRR9267331,RNA-Seq,GCA_000001405.28,214,704524561,PRJNA548292,SAMN12017355,167899911,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6037572,GSM3872885,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872885,2,Epithelial cells (HEp2),SRP201079
